DATAFLOW,LAST UPDATE,freq,indic_cr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,England and Wales,2017,88849,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,England and Wales,2018,88491,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Northern Ireland (UK) (NUTS 2021),2008,1722,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Northern Ireland (UK) (NUTS 2021),2009,1842,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Northern Ireland (UK) (NUTS 2021),2010,1765,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Northern Ireland (UK) (NUTS 2021),2011,1765,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Northern Ireland (UK) (NUTS 2021),2012,1765,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Northern Ireland (UK) (NUTS 2021),2013,1905,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Northern Ireland (UK) (NUTS 2021),2014,1914,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Northern Ireland (UK) (NUTS 2021),2015,1793,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Northern Ireland (UK) (NUTS 2021),2018,1855,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2011,1484,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2012,1785,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2013,2127,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2014,2132,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2015,2394,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2016,2290,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2017,2290,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2018,1567,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2019,2590,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Number,Kosovo*,2020,2552,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2008,131.42,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2009,138.95,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2011,155.98,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2014,158.04,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2015,190.03,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2016,189.70,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2017,189.63,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2018,217.26,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2019,213.32,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2020,216.10,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2021,201.93,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Albania,2022,202.50,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2008,104.50,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2009,104.12,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2010,102.55,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2011,104.75,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2012,102.89,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2013,102.18,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2014,101.87,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2015,102.31,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2016,101.43,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2017,99.69,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2018,100.24,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2019,100.27,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2020,99.64,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2021,96.41,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Austria,2022,94.37,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bosnia and Herzegovina,2010,80.12,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bosnia and Herzegovina,2011,83.24,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2008,79.17,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2009,79.47,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2010,84.22,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2011,83.74,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2012,84.73,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2013,87.04,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2015,88.56,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2017,81.32,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2019,80.58,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Belgium,2020,81.17,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2008,125.14,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2009,120.61,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2010,126.37,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2011,134.14,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2012,129.56,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2013,121.27,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2014,108.62,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2015,102.86,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2016,118.69,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2017,119.56,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2018,116.89,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2019,115.79,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2020,117.40,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2021,117.18,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Bulgaria,2022,119.33,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Switzerland,2015,88.91,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Switzerland,2016,89.86,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Switzerland,2017,88.95,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Switzerland,2018,87.15,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Switzerland,2019,86.29,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Switzerland,2020,85.95,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Switzerland,2021,84.67,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Switzerland,2022,82.35,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2008,41.48,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2009,45.17,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2010,42.85,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2011,44.06,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2012,42.92,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2013,42.73,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2015,56.67,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2017,61.77,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2018,62.83,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2019,61.99,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2020,61.15,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2021,60.60,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Cyprus,2022,46.87,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2011,195.49,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2012,202.82,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2013,199.01,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2014,190.44,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2015,197.20,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2016,196.65,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2018,198.47,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2019,188.70,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2020,186.45,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2021,191.65,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Czechia,2022,193.72,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Germany,2014,93.84,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Germany,2015,91.03,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Germany,2016,89.60,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Germany,2017,89.19,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Germany,2018,89.85,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Germany,2019,87.89,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Germany,2020,87.00,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Germany,2021,87.12,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Germany,2022,87.26,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Denmark,2014,73.80,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Denmark,2015,66.45,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Denmark,2016,61.71,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Denmark,2017,62.48,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Denmark,2018,65.64,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Denmark,2019,67.98,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Denmark,2020,70.33,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Denmark,2021,71.81,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Denmark,2022,72.16,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2008,289.89,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2009,271.09,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2010,272.78,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2011,275.41,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2013,259.06,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2014,225.11,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2016,221.51,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2017,221.57,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2018,252.74,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2019,247.43,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2020,246.66,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2021,250.66,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Estonia,2022,250.34,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2008,86.42,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2009,87.64,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2010,92.87,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2011,93.28,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2012,89.17,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2013,90.05,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2014,90.47,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2015,91.05,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2016,91.02,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2017,92.26,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2018,92.49,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2019,92.64,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2020,94.93,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2021,95.28,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Greece,2022,97.28,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Spain,2016,138.12,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Spain,2017,137.79,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Spain,2018,137.67,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Spain,2019,136.85,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Spain,2020,158.51,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Spain,2021,157.31,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Spain,2022,156.78,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Finland,2014,56.56,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Finland,2015,56.27,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Finland,2016,53.92,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Finland,2017,53.10,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Finland,2018,53.96,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Finland,2019,52.16,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Finland,2020,54.24,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Finland,2021,54.41,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,Finland,2022,53.91,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2008,81.24,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2009,85.45,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2010,87.16,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2011,88.08,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2012,87.31,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2013,87.68,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2014,87.71,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2015,88.08,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2016,88.06,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2017,89.46,
ESTAT:CRIM_PRIS_CAP(1.0),23/04/24 23:00:00,Annual,Official prison capacity - persons,Per hundred thousand inhabitants,France,2018,89.74,
